date,scenario_lstm_close,naive_random_walk_close,moving_average_drift_close,ensemble_predicted_close,predicted_close,fair_value_anchor,lower_80,upper_80,lower_95,upper_95,forecast_step
2026-09-25,19.844094230227658,19.899999618530273,19.800499620437613,19.84970863846173,19.84970863846173,19.93647358542229,18.82136656832241,20.87805070860105,16.504406048262872,23.19501122866059,20
2026-09-28,19.842242958800238,19.899999618530273,19.795537700635624,19.847425343510704,19.847425343510704,19.936973919988557,18.793688287182444,20.901162399838963,16.419510249610223,23.275340437411185,21
2026-09-29,19.840462668580535,19.899999618530273,19.790577024269336,19.845159533387292,19.845159533387292,19.937474267111437,18.766625271279562,20.923693795495023,16.336576576980203,23.35374248979438,22
2026-09-30,19.83875121392037,19.899999618530273,19.785617591027147,19.842910693370502,19.842910693370502,19.937974626791252,18.74013667971168,20.945684707029326,16.25547333043441,23.430348056306595,23
2026-10-01,19.83710651404247,19.899999618530273,19.78065940059754,19.840678324297798,19.840678324297798,19.938474999028315,18.714186027004068,20.967170621591528,16.176082943633048,23.505273704962548,24
2026-10-02,19.835526551079173,19.899999618530273,19.77570245266907,19.83846194209472,19.83846194209472,19.938975383822942,18.68874055561753,20.98818332857191,16.098299943599336,23.578623940590106,25
2026-10-05,19.834009368170438,19.899999618530273,19.770746746930367,19.836261077318706,19.836261077318706,19.939475781175446,18.66377072035028,21.008751434287134,16.022029274453477,23.650492880183936,26
2026-10-06,19.832553067619372,19.899999618530273,19.765792283070148,19.83407527471673,19.83407527471673,19.939976191086142,18.639249761160517,21.028900788272946,15.947184908757318,23.720965640676145,27
2026-10-07,19.831155809103493,19.899999618530273,19.7608390607772,19.831904092796293,19.831904092796293,19.940476613555347,18.615153346543885,21.0486548390487,15.873688688351045,23.79011949724154,28
2026-10-08,19.829815807940097,19.899999618530273,19.755887079740404,19.829747103409392,19.829747103409392,19.940977048583377,18.591459273716023,21.068034933102762,15.801469349953553,23.85802485686523,29
2026-10-09,19.82853133340406,19.899999618530273,19.75093633964869,19.827603891349067,19.827603891349067,19.941477496170545,18.568147214909725,21.08706056778841,15.730461700750016,23.92474608194812,30
2026-10-12,19.8273007070965,19.899999618530273,19.74598684019109,19.825474053958157,19.825474053958157,19.941977956317167,18.545198501395912,21.1057496065204,15.660605916671415,23.9903421912449,31
2026-10-13,19.826122301362762,19.899999618530273,19.741038581056706,19.823357200749854,19.823357200749854,19.94247842902356,18.5225959385847,21.124118462915007,15.591846941754149,24.05486745974556,32
2026-10-14,19.82499453775823,19.899999618530273,19.73609156193472,19.821252953039764,19.821252953039764,19.942978914290038,18.500323646903208,21.14218225917632,15.524133971328244,24.118371934751284,33
2026-10-15,19.82391588556052,19.899999618530273,19.73114578251439,19.81916094358907,19.81916094358907,19.943479412116915,18.478366924184403,21.159954962993734,15.45742000515806,24.180901882020077,34
2026-10-16,19.822884860326678,19.899999618530273,19.726201242485047,19.8170808162585,19.8170808162585,19.943979922504507,18.45671212611151,21.17744950640549,15.3916614592953,24.2425001732217,35
2026-10-19,19.821900022493963,19.899999618530273,19.721257941536113,19.81501222567274,19.81501222567274,19.944480445453127,18.43534656190011,21.194677889445366,15.326817827478278,24.303206623867197,36
2026-10-20,19.82095997602296,19.899999618530273,19.716315879357072,19.812954836894995,19.812954836894995,19.944980980963095,18.4142584029058,21.21165127088419,15.262851384556392,24.3630582892336,37
2026-10-21,19.8200633670817,19.899999618530273,19.7113750556375,19.810908325111406,19.810908325111406,19.945481529034723,18.393436602248826,21.228380047973985,15.19972692573193,24.42208972449088,38
2026-10-22,19.819208882769598,19.899999618530273,19.70643547006704,19.808872375324995,19.808872375324995,19.945982089668327,18.372870823871818,21.244873926778173,15.13741153646711,24.48033321418288,39
2026-10-23,19.818395249879906,19.899999618530273,19.701497122335418,19.806846682058858,19.806846682058858,19.946482662864224,18.352551379709006,21.26114198440871,15.07587438875779,24.537818975359926,40
2026-10-26,19.817621233699658,19.899999618530273,19.696560012132437,19.804830949068347,19.804830949068347,19.946983248622725,18.33246917385895,21.277192724277743,15.015086560170133,24.59457533796656,41
2026-10-27,19.816885636845836,19.899999618530273,19.69162413914798,19.802824889061938,19.802824889061938,19.94748384694415,18.31261565282741,21.293034125296465,14.955020872604436,24.65062890551944,42
2026-10-28,19.816187298136757,19.899999618530273,19.686689503072003,19.80082822343055,19.80082822343055,19.94798445782881,18.292982761050663,21.308673685810437,14.895651748217752,24.706004698643348,43
2026-10-29,19.81552509149758,19.899999618530273,19.68175610359454,19.79884068198505,19.79884068198505,19.948485081277024,18.273562901028242,21.32411846294186,14.836955080323058,24.760726283647045,44
2026-10-30,19.81489792489888,19.899999618530273,19.67682394040571,19.796862002701676,19.796862002701676,19.948985717289105,18.254348897492694,21.33937510791066,14.77890811740339,24.814815887999963,45
2026-11-02,19.814304739327337,19.899999618530273,19.671893013195707,19.79489193147517,19.79489193147517,19.94948636586537,18.23533396512625,21.35444989782409,14.721489358646977,24.868294504303364,46
2026-11-03,19.81374450778754,19.899999618530273,19.666963321654787,19.79293022187938,19.79293022187938,19.94998702700613,18.21651167940302,21.369348764355742,14.664678459633372,24.92118198412539,47
2026-11-04,19.81321623433396,19.899999618530273,19.66203486547331,19.79097663493509,19.79097663493509,19.950487700711708,18.19787595019347,21.384077319676713,14.608456146989209,24.973497122880975,48
2026-11-05,19.812718953132208,19.899999618530273,19.657107644341693,19.78903093888487,19.78903093888487,19.950988386982413,18.179420997816806,21.398640879952936,14.552804140991334,25.025257736778407,49
2026-11-06,19.812251727548645,19.899999618530273,19.652181657950436,19.787092908974735,19.787092908974735,19.95148908581856,18.161141331268293,21.413044486681176,14.497705085230104,25.076480732719368,50
2026-11-09,19.811813649267556,19.899999618530273,19.647256905990126,19.78516232724242,19.78516232724242,19.95198979722047,18.14303172838404,21.4272929261008,14.443142482560306,25.127182171924538,51
2026-11-10,19.811403837434984,19.899999618530273,19.642333388151417,19.783238982312014,19.783238982312014,19.952490521188455,18.12508721773559,21.441390746888437,14.389100636665225,25.1773773279588,52
2026-11-11,19.811021437828455,19.899999618530273,19.63741110412504,19.781322669194854,19.781322669194854,19.95299125772283,18.107303062072873,21.455342276316834,14.335564598643368,25.22708073974634,53
2026-11-12,19.810665622051815,19.899999618530273,19.63249005360181,19.779413189096413,19.779413189096413,19.953492006823907,18.089674743155815,21.46915163503701,14.282520118099288,25.276306260093538,54
2026-11-13,19.81033558675441,19.899999618530273,19.627570236272614,19.77751034922902,19.77751034922902,19.953992768492007,18.072197947834287,21.48282275062375,14.229953598282187,25.32506710017585,55
2026-11-16,19.810030552873855,19.899999618530273,19.622651651828424,19.775613962630253,19.775613962630253,19.954493542727445,18.05486855525251,21.496359370007994,14.177852054869676,25.37337587039083,56
2026-11-17,19.809749764901724,19.899999618530273,19.61773429996028,19.773723847986833,19.773723847986833,19.954994329530532,18.03768262506829,21.509765070905377,14.126203078040529,25.421244617933137,57
2026-11-18,19.809492490171415,19.899999618530273,19.6128181803593,19.771839829463815,19.771839829463815,19.95549512890159,18.020636386589906,21.523043272337723,14.074994797520745,25.468684861406885,58
2026-11-19,19.80925801816756,19.899999618530273,19.607903292716696,19.769961736538974,19.769961736538974,19.95599594084093,18.0037262287444,21.536197244333547,14.02421585032246,25.51570762275549,59
2026-11-20,19.80904565985632,19.899999618530273,19.602989636723734,19.76808940384216,19.76808940384216,19.956496765348867,17.9869486908003,21.549230116884022,13.973855350925973,25.56232345675835,60
