Symbol,Date,Close,Volume
"JKH.N0000","2013-07-10",24.505526,2220800
"JKH.N0000","2013-07-11",25.273818,1598220
"JKH.N0000","2013-07-12",24.934572,1778020
"JKH.N0000","2013-07-15",24.804861,1484950
"JKH.N0000","2013-07-16",24.565393,13850950
"JKH.N0000","2013-07-17",24.545437,1002910
"JKH.N0000","2013-07-18",24.914617,10415150
"JKH.N0000","2013-07-19",25.942332,12485970
"JKH.N0000","2013-07-23",26.970047,3421390
"JKH.N0000","2013-07-24",26.910181,2453640
"JKH.N0000","2013-07-25",26.640779,2238740
"JKH.N0000","2013-07-26",26.740558,358950
"JKH.N0000","2013-07-29",26.690668,4165950
"JKH.N0000","2013-07-30",26.351423,17625520
"JKH.N0000","2013-07-31",25.982243,22920000
"JKH.N0000","2013-08-01",26.511068,4893070
"JKH.N0000","2013-08-02",26.541001,2413070
"JKH.N0000","2013-08-05",26.73058,478500
"JKH.N0000","2013-08-06",26.860291,6122960
"JKH.N0000","2013-08-07",26.690668,1168830
"JKH.N0000","2013-08-08",26.371378,463690
"JKH.N0000","2013-08-12",26.171822,2561950
"JKH.N0000","2013-08-13",25.942332,3842060
"JKH.N0000","2013-08-14",25.942332,9450050
"JKH.N0000","2013-08-15",25.72282,5623060
"JKH.N0000","2013-08-16",25.623042,8033890
"JKH.N0000","2013-08-19",25.872487,2796020
"JKH.N0000","2013-08-21",24.884683,3821140
"JKH.N0000","2013-08-22",24.744994,8209720
"JKH.N0000","2013-08-23",23.976701,19762030
"JKH.N0000","2013-08-26",23.956746,4621380
"JKH.N0000","2013-08-27",23.108631,7767150
"JKH.N0000","2013-08-28",20.753866,7414640
"JKH.N0000","2013-08-29",21.412402,5240290
"JKH.N0000","2013-08-30",21.432357,4326840
"JKH.N0000","2013-09-02",21.242779,5817070
"JKH.N0000","2013-09-03",21.432357,3055820
"JKH.N0000","2013-09-04",21.252757,4960670
"JKH.N0000","2013-09-05",21.013289,12564280
"JKH.N0000","2013-09-06",20.893555,5996800
"JKH.N0000","2013-09-09",20.59422,7120720
"JKH.N0000","2013-09-10",20.853644,15580010
"JKH.N0000","2013-09-11",20.853644,40572980
"JKH.N0000","2013-09-12",20.943444,5554640
"JKH.N0000","2013-09-13",20.913511,30823130
"JKH.N0000","2013-09-16",21.043222,23704350
"JKH.N0000","2013-09-17",21.133023,32822770
"JKH.N0000","2013-09-18",21.152978,14870690
"JKH.N0000","2013-09-20",21.74167,13774600
"JKH.N0000","2013-09-23",21.951204,3618390
"JKH.N0000","2013-09-24",22.041004,10850920
"JKH.N0000","2013-09-25",22.240561,11982890
"JKH.N0000","2013-09-26",22.220605,1868100
"JKH.N0000","2013-09-27",21.841448,2660210
"JKH.N0000","2013-09-30",21.751648,5075640
"JKH.N0000","2013-10-01",21.851426,10342750
"JKH.N0000","2013-10-02",22.250539,35405780
"JKH.N0000","2013-10-03",21.332579,11177320
"JKH.N0000","2013-10-04",21.60198,871500
"JKH.N0000","2013-10-07",21.851426,10774500
"JKH.N0000","2013-10-08",21.851426,8826270
"JKH.N0000","2013-10-09",21.462291,1747720
"JKH.N0000","2013-10-10",21.452313,3600550
"JKH.N0000","2013-10-11",21.452313,6496130
"JKH.N0000","2013-10-14",21.452313,281970
"JKH.N0000","2013-10-15",21.701758,51325940
"JKH.N0000","2013-10-17",21.681803,10465370
"JKH.N0000","2013-10-21",21.352535,11563980
"JKH.N0000","2013-10-22",21.242779,11202580
"JKH.N0000","2013-10-23",21.252757,6955020
"JKH.N0000","2013-10-24",21.951204,1390520
"JKH.N0000","2013-10-25",22.180694,1014230
"JKH.N0000","2013-10-28",21.761625,231660
"JKH.N0000","2013-10-29",21.941226,857050
"JKH.N0000","2013-10-30",21.941226,54010
"JKH.N0000","2013-10-31",22.310406,8074850
"JKH.N0000","2013-11-01",22.440117,8137620
"JKH.N0000","2013-11-04",22.450095,2589940
"JKH.N0000","2013-11-05",22.340339,183660
"JKH.N0000","2013-11-06",22.330361,2106800
"JKH.N0000","2013-11-07",22.200649,1607670
"JKH.N0000","2013-11-08",21.891337,122630
"JKH.N0000","2013-11-11",21.791559,889530
"JKH.N0000","2013-11-12",20.933466,14240910
"JKH.N0000","2013-11-13",20.813733,11805520
"JKH.N0000","2013-11-14",20.793777,419970
"JKH.N0000","2013-11-15",20.993333,455460
"JKH.N0000","2013-11-18",21.402424,4261190
"JKH.N0000","2013-11-19",21.731692,2886530
"JKH.N0000","2013-11-20",21.751648,1052030
"JKH.N0000","2013-11-21",21.851426,279720
"JKH.N0000","2013-11-22",21.841448,355460
"JKH.N0000","2013-11-25",21.731692,168680
"JKH.N0000","2013-11-26",21.552091,1120860
"JKH.N0000","2013-11-27",21.352535,2270350
"JKH.N0000","2013-11-28",21.152978,3056580
"JKH.N0000","2013-11-29",21.043222,208830
"JKH.N0000","2013-12-02",20.943444,9735890
"JKH.N0000","2013-12-03",20.9634,2775380
"JKH.N0000","2013-12-04",20.953422,5150910
"JKH.N0000","2013-12-05",20.953422,5105560
"JKH.N0000","2013-12-06",21.003311,3208390
"JKH.N0000","2013-12-09",21.452313,4000930
"JKH.N0000","2013-12-10",21.452313,3494570
"JKH.N0000","2013-12-11",21.452313,984430
"JKH.N0000","2013-12-12",21.442335,121900
"JKH.N0000","2013-12-13",21.382468,5912830
"JKH.N0000","2013-12-17",21.552091,35963220
"JKH.N0000","2013-12-18",21.691781,3051190
"JKH.N0000","2013-12-19",22.001093,2856790
"JKH.N0000","2013-12-20",22.250539,4071390
"JKH.N0000","2013-12-23",22.110849,57080
"JKH.N0000","2013-12-24",22.070938,2460
"JKH.N0000","2013-12-26",21.951204,125410
"JKH.N0000","2013-12-27",22.450095,3713240
"JKH.N0000","2013-12-30",22.998875,8744540
"JKH.N0000","2013-12-31",22.679585,4311940
"JKH.N0000","2014-01-02",22.869163,2500330
"JKH.N0000","2014-01-03",22.83923,876630
"JKH.N0000","2014-01-06",22.69954,4191630
"JKH.N0000","2014-01-07",22.729474,4858430
"JKH.N0000","2014-01-08",23.447877,7468030
"JKH.N0000","2014-01-09",23.198431,13148450
"JKH.N0000","2014-01-10",23.128587,5266480
"JKH.N0000","2014-01-13",23.048764,3536780
"JKH.N0000","2014-01-16",23.966724,6182210
"JKH.N0000","2014-01-17",23.747212,39861940
"JKH.N0000","2014-01-20",24.216169,6307280
"JKH.N0000","2014-01-21",24.645215,2631750
"JKH.N0000","2014-01-22",24.894661,9727490
"JKH.N0000","2014-01-23",24.764949,15199290
"JKH.N0000","2014-01-24",24.645215,549880
"JKH.N0000","2014-01-27",23.866945,10140670
"JKH.N0000","2014-01-28",23.537677,3788580
"JKH.N0000","2014-01-29",24.016613,285560
"JKH.N0000","2014-01-30",23.946768,202630
"JKH.N0000","2014-01-31",23.946768,7560890
"JKH.N0000","2014-02-03",23.447877,16055580
"JKH.N0000","2014-02-05",23.168498,10366450
"JKH.N0000","2014-02-06",22.849208,10778990
"JKH.N0000","2014-02-07",22.889119,7989860
"JKH.N0000","2014-02-10",22.83923,22081270
"JKH.N0000","2014-02-11",22.430139,53306790
"JKH.N0000","2014-02-12",22.480028,2626430
"JKH.N0000","2014-02-13",22.15076,8072740
"JKH.N0000","2014-02-17",21.941226,4237690
"JKH.N0000","2014-02-18",21.791559,246820
"JKH.N0000","2014-02-19",21.452313,12643250
"JKH.N0000","2014-02-20",21.392446,3199290
"JKH.N0000","2014-02-21",21.182912,22138630
"JKH.N0000","2014-02-24",20.853644,10332760
"JKH.N0000","2014-02-25",20.584243,4488460
"JKH.N0000","2014-02-26",21.152978,1140670
"JKH.N0000","2014-02-28",22.021049,4599580
"JKH.N0000","2014-03-03",21.801537,258530
"JKH.N0000","2014-03-04",21.961182,858260
"JKH.N0000","2014-03-05",21.951204,386900
"JKH.N0000","2014-03-06",22.440117,1868690
"JKH.N0000","2014-03-07",22.74943,1276800
"JKH.N0000","2014-03-10",22.649651,1289720
"JKH.N0000","2014-03-11",22.450095,2693810
"JKH.N0000","2014-03-12",22.400206,5788690
"JKH.N0000","2014-03-13",22.230583,1929350
"JKH.N0000","2014-03-14",21.951204,3946140
"JKH.N0000","2014-03-17",21.761625,69320
"JKH.N0000","2014-03-18",21.851426,12594240
"JKH.N0000","2014-03-19",21.751648,17425960
"JKH.N0000","2014-03-20",21.761625,2064840
"JKH.N0000","2014-03-21",21.841448,82140
"JKH.N0000","2014-03-24",21.901315,533140
"JKH.N0000","2014-03-25",21.751648,6675860
"JKH.N0000","2014-03-26",21.751648,11314210
"JKH.N0000","2014-03-27",22.230583,3150880
"JKH.N0000","2014-03-28",22.450095,12592160
"JKH.N0000","2014-03-31",22.649651,1370150
"JKH.N0000","2014-04-01",23.178476,1720270
"JKH.N0000","2014-04-02",23.348099,38122150
"JKH.N0000","2014-04-03",23.218387,90246220
"JKH.N0000","2014-04-04",23.218387,18883060
"JKH.N0000","2014-04-07",23.38801,2832190
"JKH.N0000","2014-04-08",23.827034,4824670
"JKH.N0000","2014-04-09",23.93679,3553980
"JKH.N0000","2014-04-10",23.747212,370390
"JKH.N0000","2014-04-11",23.747212,6225740
"JKH.N0000","2014-04-16",23.747212,12330310
"JKH.N0000","2014-04-17",23.747212,985150
"JKH.N0000","2014-04-21",23.84699,6383220
"JKH.N0000","2014-04-22",23.93679,4321390
"JKH.N0000","2014-04-23",23.84699,2556870
"JKH.N0000","2014-04-24",23.697323,13077010
"JKH.N0000","2014-04-25",23.437899,47930
"JKH.N0000","2014-04-28",23.447877,1452210
"JKH.N0000","2014-04-29",23.747212,694840
"JKH.N0000","2014-04-30",23.747212,7515660
"JKH.N0000","2014-05-02",23.647433,343080
"JKH.N0000","2014-05-05",23.447877,2248020
"JKH.N0000","2014-05-06",23.358077,1208250
"JKH.N0000","2014-05-07",23.447877,7442340
"JKH.N0000","2014-05-08",23.407966,2010960
"JKH.N0000","2014-05-09",23.427921,3338450
"JKH.N0000","2014-05-12",23.447877,3592260
"JKH.N0000","2014-05-13",23.397988,59650
"JKH.N0000","2014-05-16",23.447877,36374630
"JKH.N0000","2014-05-19",23.348099,2660920
"JKH.N0000","2014-05-20",23.348099,2129550
"JKH.N0000","2014-05-21",23.308188,3183540
"JKH.N0000","2014-05-22",23.188454,659620
"JKH.N0000","2014-05-23",23.348099,12392860
"JKH.N0000","2014-05-26",23.348099,1645360
"JKH.N0000","2014-05-27",23.258298,230230
"JKH.N0000","2014-05-28",23.248321,143010
"JKH.N0000","2014-05-29",23.348099,13195190
"JKH.N0000","2014-05-30",23.348099,4722820
"JKH.N0000","2014-06-02",23.447877,3631450
"JKH.N0000","2014-06-03",23.447877,137020
"JKH.N0000","2014-06-04",23.447877,21956600
"JKH.N0000","2014-06-05",23.447877,22276690
"JKH.N0000","2014-06-06",23.437899,3454840
"JKH.N0000","2014-06-09",23.427921,32352070
"JKH.N0000","2014-06-10",23.397988,4440600
"JKH.N0000","2014-06-11",23.397988,32860040
"JKH.N0000","2014-06-13",23.348099,6862410
"JKH.N0000","2014-06-16",23.348099,1398630
"JKH.N0000","2014-06-17",23.208409,3605890
"JKH.N0000","2014-06-18",22.659629,695570
"JKH.N0000","2014-06-19",22.160738,7914650
"JKH.N0000","2014-06-20",22.021049,12205280
"JKH.N0000","2014-06-23",21.951204,8460030
"JKH.N0000","2014-06-24",22.130805,14183080
"JKH.N0000","2014-06-25",22.340339,11014450
"JKH.N0000","2014-06-26",22.230583,1382700
"JKH.N0000","2014-06-27",21.961182,17395190
"JKH.N0000","2014-06-30",21.941226,22335820
"JKH.N0000","2014-07-01",22.180694,12465640
"JKH.N0000","2014-07-02",22.559851,2237970
"JKH.N0000","2014-07-03",22.240561,7729180
"JKH.N0000","2014-07-04",22.450095,3438050
"JKH.N0000","2014-07-07",22.659629,10817860
"JKH.N0000","2014-07-08",23.407966,7768920
"JKH.N0000","2014-07-09",23.7073,5182380
"JKH.N0000","2014-07-10",23.946768,24788830
"JKH.N0000","2014-07-11",23.946768,9077930
"JKH.N0000","2014-07-14",23.976701,1189560
"JKH.N0000","2014-07-15",24.186236,5682290
"JKH.N0000","2014-07-16",24.435681,16319420
"JKH.N0000","2014-07-17",24.445659,11416540
"JKH.N0000","2014-07-18",24.445659,9176900
"JKH.N0000","2014-07-21",24.615282,1646360
"JKH.N0000","2014-07-22",24.39577,10894880
"JKH.N0000","2014-07-23",23.93679,2081670
"JKH.N0000","2014-07-24",23.926812,3594470
"JKH.N0000","2014-07-25",23.817056,301780
"JKH.N0000","2014-07-28",23.747212,672470
"JKH.N0000","2014-07-30",23.647433,6165900
"JKH.N0000","2014-07-31",23.627478,3483190
"JKH.N0000","2014-08-01",23.497766,2550570
"JKH.N0000","2014-08-04",23.647433,435070
"JKH.N0000","2014-08-05",23.637456,4765580
"JKH.N0000","2014-08-06",23.747212,13395400
"JKH.N0000","2014-08-07",23.946768,21210120
"JKH.N0000","2014-08-08",23.866945,7279340
"JKH.N0000","2014-08-11",23.896879,3636290
"JKH.N0000","2014-08-12",23.747212,4948130
"JKH.N0000","2014-08-13",23.856968,498120
"JKH.N0000","2014-08-14",23.837012,10964670
"JKH.N0000","2014-08-15",23.747212,74541450
"JKH.N0000","2014-08-18",23.946768,40427840
"JKH.N0000","2014-08-19",24.385792,30354620
"JKH.N0000","2014-08-20",24.445659,2301880
"JKH.N0000","2014-08-21",24.814838,5073540
"JKH.N0000","2014-08-22",24.445659,42626280
"JKH.N0000","2014-08-25",24.246103,11162390
"JKH.N0000","2014-08-26",24.146324,17775300
"JKH.N0000","2014-08-27",24.445659,1566900
"JKH.N0000","2014-08-28",24.834794,1302250
"JKH.N0000","2014-08-29",24.844772,2789620
"JKH.N0000","2014-09-01",24.894661,2440940
"JKH.N0000","2014-09-02",24.705082,36160
"JKH.N0000","2014-09-03",24.894661,7705990
"JKH.N0000","2014-09-04",24.934572,11754070
"JKH.N0000","2014-09-05",24.94455,8897660
"JKH.N0000","2014-09-09",25.553197,13874110
"JKH.N0000","2014-09-10",25.852532,9578390
"JKH.N0000","2014-09-11",25.842554,10761280
"JKH.N0000","2014-09-12",25.892443,1095430
"JKH.N0000","2014-09-15",25.772709,931010
"JKH.N0000","2014-09-16",25.732798,5546780
"JKH.N0000","2014-09-17",25.742776,18601660
"JKH.N0000","2014-09-18",25.72282,11504980
"JKH.N0000","2014-09-19",25.613064,5245920
"JKH.N0000","2014-09-22",25.353641,1857250
"JKH.N0000","2014-09-23",25.333685,19727620
"JKH.N0000","2014-09-24",25.423485,4299490
"JKH.N0000","2014-09-25",25.293774,169550
"JKH.N0000","2014-09-26",25.064284,45361400
"JKH.N0000","2014-09-29",25.044328,85749630
"JKH.N0000","2014-09-30",25.313729,79153840
"JKH.N0000","2014-10-01",25.513286,5471640
"JKH.N0000","2014-10-02",26.002199,15701110
"JKH.N0000","2014-10-03",25.922376,15332270
"JKH.N0000","2014-10-07",25.253862,13738440
"JKH.N0000","2014-10-09",25.144106,10535220
"JKH.N0000","2014-10-10",25.03435,27487880
"JKH.N0000","2014-10-13",24.874705,9470740
"JKH.N0000","2014-10-14",24.655193,4915820
"JKH.N0000","2014-10-15",24.934572,1520110
"JKH.N0000","2014-10-16",24.94455,6172140
"JKH.N0000","2014-10-17",24.744994,1916780
"JKH.N0000","2014-10-20",24.665171,2408450
"JKH.N0000","2014-10-21",24.595326,11333530
"JKH.N0000","2014-10-23",24.924594,14135730
"JKH.N0000","2014-10-24",24.744994,5762960
"JKH.N0000","2014-10-27",24.934572,5497960
"JKH.N0000","2014-10-28",24.85475,30752750
"JKH.N0000","2014-10-29",24.924594,25414870
"JKH.N0000","2014-10-30",25.443441,19435060
"JKH.N0000","2014-10-31",25.662953,9511690
"JKH.N0000","2014-11-03",25.642997,11490410
"JKH.N0000","2014-11-04",25.253862,2108470
"JKH.N0000","2014-11-05",25.443441,19460970
"JKH.N0000","2014-11-07",25.742776,16636270
"JKH.N0000","2014-11-10",25.832576,8966370
"JKH.N0000","2014-11-11",25.742776,14883430
"JKH.N0000","2014-11-12",25.81262,1626040
"JKH.N0000","2014-11-13",25.81262,14922310
"JKH.N0000","2014-11-14",25.732798,72430
"JKH.N0000","2014-11-17",25.443441,63690
"JKH.N0000","2014-11-18",25.243885,1191150
"JKH.N0000","2014-11-19",25.253862,1301670
"JKH.N0000","2014-11-20",25.393552,3935830
"JKH.N0000","2014-11-21",25.26384,5337780
"JKH.N0000","2014-11-24",24.695104,1265610
"JKH.N0000","2014-11-25",24.405748,2945630
"JKH.N0000","2014-11-26",24.146324,16257170
"JKH.N0000","2014-11-27",24.16628,3067050
"JKH.N0000","2014-11-28",24.026591,2404140
"JKH.N0000","2014-12-01",24.455637,2577740
"JKH.N0000","2014-12-02",24.565393,1737560
"JKH.N0000","2014-12-03",25.323707,18963820
"JKH.N0000","2014-12-04",25.323707,1253520
"JKH.N0000","2014-12-05",25.144106,2034110
"JKH.N0000","2014-12-08",24.85475,1124180
"JKH.N0000","2014-12-09",24.984461,4303280
"JKH.N0000","2014-12-10",25.363618,4294540
"JKH.N0000","2014-12-11",25.443441,13827500
"JKH.N0000","2014-12-12",25.253862,419700
"JKH.N0000","2014-12-15",25.144106,2046420
"JKH.N0000","2014-12-16",24.94455,4493300
"JKH.N0000","2014-12-17",24.565393,7516780
"JKH.N0000","2014-12-18",24.645215,7950460
"JKH.N0000","2014-12-19",25.074262,1010570
"JKH.N0000","2014-12-22",24.94455,917330
"JKH.N0000","2014-12-23",24.874705,2282360
"JKH.N0000","2014-12-24",24.94455,2107250
"JKH.N0000","2014-12-26",24.94455,112400
"JKH.N0000","2014-12-29",24.794883,2426320
"JKH.N0000","2014-12-30",24.864727,7807740
"JKH.N0000","2014-12-31",24.94455,3019360
"JKH.N0000","2015-01-02",24.744994,1805490
"JKH.N0000","2015-01-06",24.445659,15202280
"JKH.N0000","2015-01-07",24.365836,2416110
"JKH.N0000","2015-01-08",24.315947,7915650
"JKH.N0000","2015-01-09",24.146324,3963790
"JKH.N0000","2015-01-12",24.096435,9901150
"JKH.N0000","2015-01-13",24.126369,13913190
"JKH.N0000","2015-01-16",24.006635,2832110
"JKH.N0000","2015-01-19",23.657411,2548760
"JKH.N0000","2015-01-20",23.447877,3949730
"JKH.N0000","2015-01-21",22.889119,2444840
"JKH.N0000","2015-01-22",22.569829,8595730
"JKH.N0000","2015-01-23",22.250539,3339550
"JKH.N0000","2015-01-26",22.899097,1647720
"JKH.N0000","2015-01-27",23.437899,11754690
"JKH.N0000","2015-01-28",23.328143,6931770
"JKH.N0000","2015-01-29",22.450095,5866280
"JKH.N0000","2015-01-30",21.342557,6968240
"JKH.N0000","2015-02-02",19.965618,24687670
"JKH.N0000","2015-02-05",20.254975,65359170
"JKH.N0000","2015-02-06",20.833688,30919330
"JKH.N0000","2015-02-09",21.143001,13011060
"JKH.N0000","2015-02-10",21.841448,20786280
"JKH.N0000","2015-02-11",21.941226,9104040
"JKH.N0000","2015-02-12",21.701758,2851620
"JKH.N0000","2015-02-13",21.502202,3387930
"JKH.N0000","2015-02-16",21.252757,1931630
"JKH.N0000","2015-02-18",20.953422,5493780
"JKH.N0000","2015-02-19",20.763843,10023220
"JKH.N0000","2015-02-20",20.753866,7092560
"JKH.N0000","2015-02-23",20.703977,4979260
"JKH.N0000","2015-02-24",20.654087,5710810
"JKH.N0000","2015-02-25",20.554309,7781680
"JKH.N0000","2015-02-26",20.444553,16921840
"JKH.N0000","2015-02-27",20.424598,3889060
"JKH.N0000","2015-03-02",20.454531,4094400
"JKH.N0000","2015-03-03",20.444553,21998740
"JKH.N0000","2015-03-04",20.444553,2910940
"JKH.N0000","2015-03-06",20.444553,13016640
"JKH.N0000","2015-03-09",20.434575,2301860
"JKH.N0000","2015-03-10",20.404642,2584350
"JKH.N0000","2015-03-11",20.404642,4044930
"JKH.N0000","2015-03-12",20.654087,3000950
"JKH.N0000","2015-03-13",20.654087,310470
"JKH.N0000","2015-03-16",20.454531,6665850
"JKH.N0000","2015-03-17",20.444553,10489380
"JKH.N0000","2015-03-18",20.753866,9826040
"JKH.N0000","2015-03-19",20.624154,150830
"JKH.N0000","2015-03-20",20.654087,686900
"JKH.N0000","2015-03-23",20.703977,1122060
"JKH.N0000","2015-03-24",20.50442,415120
"JKH.N0000","2015-03-25",20.444553,1112840
"JKH.N0000","2015-03-26",20.155196,3638960
"JKH.N0000","2015-03-27",20.005529,7486950
"JKH.N0000","2015-03-30",19.656305,1568610
"JKH.N0000","2015-03-31",19.86584,3047880
"JKH.N0000","2015-04-01",20.085352,500600
"JKH.N0000","2015-04-02",20.205086,1767580
"JKH.N0000","2015-04-06",20.155196,124640
"JKH.N0000","2015-04-07",20.155196,5681570
"JKH.N0000","2015-04-08",20.394664,2171120
"JKH.N0000","2015-04-09",20.394664,7208610
"JKH.N0000","2015-04-10",20.205086,589150
"JKH.N0000","2015-04-15",20.64411,6573110
"JKH.N0000","2015-04-16",20.853644,5520570
"JKH.N0000","2015-04-17",20.853644,2891140
"JKH.N0000","2015-04-20",20.753866,4482050
"JKH.N0000","2015-04-21",20.654087,229850
"JKH.N0000","2015-04-22",20.703977,180870
"JKH.N0000","2015-04-23",20.574265,734450
"JKH.N0000","2015-04-24",20.654087,218310
"JKH.N0000","2015-04-27",20.753866,1907310
"JKH.N0000","2015-04-28",20.703977,3959590
"JKH.N0000","2015-04-29",20.654087,4095010
"JKH.N0000","2015-04-30",20.564287,1032430
"JKH.N0000","2015-05-05",20.554309,4479150
"JKH.N0000","2015-05-06",20.614176,1013980
"JKH.N0000","2015-05-07",20.454531,2259050
"JKH.N0000","2015-05-08",20.404642,207330
"JKH.N0000","2015-05-11",20.254975,3933940
"JKH.N0000","2015-05-12",20.205086,2799770
"JKH.N0000","2015-05-13",20.055418,2911560
"JKH.N0000","2015-05-14",19.95564,6169590
"JKH.N0000","2015-05-15",19.95564,2109990
"JKH.N0000","2015-05-18",20.055418,6158130
"JKH.N0000","2015-05-19",20.155196,1993250
"JKH.N0000","2015-05-20",20.444553,1250950
"JKH.N0000","2015-05-21",20.354753,341820
"JKH.N0000","2015-05-22",20.145219,462030
"JKH.N0000","2015-05-25",20.005529,1314240
"JKH.N0000","2015-05-26",19.975596,1409360
"JKH.N0000","2015-05-27",20.005529,1072310
"JKH.N0000","2015-05-28",19.95564,5125270
"JKH.N0000","2015-05-29",19.456749,6746990
"JKH.N0000","2015-06-01",19.356971,7146250
"JKH.N0000","2015-06-03",19.327037,1920120
"JKH.N0000","2015-06-04",19.157414,3723390
"JKH.N0000","2015-06-05",19.456749,947290
"JKH.N0000","2015-06-08",18.957858,6578120
"JKH.N0000","2015-06-09",19.067614,409180
"JKH.N0000","2015-06-10",19.007747,1821240
"JKH.N0000","2015-06-11",19.057636,2562230
"JKH.N0000","2015-06-12",19.40686,1583850
"JKH.N0000","2015-06-15",19.356971,5486690
"JKH.N0000","2015-06-16",19.277148,2842410
"JKH.N0000","2015-06-17",19.656305,2306600
"JKH.N0000","2015-06-18",19.805973,554740
"JKH.N0000","2015-06-19",19.766061,666280
"JKH.N0000","2015-06-22",19.965618,706530
"JKH.N0000","2015-06-23",20.604198,4973270
"JKH.N0000","2015-06-24",20.624154,503690
"JKH.N0000","2015-06-25",20.364731,3773470
"JKH.N0000","2015-06-26",20.354753,762280
"JKH.N0000","2015-07-03",18.159632,3065940
"JKH.N0000","2015-07-06",18.159632,1762680
"JKH.N0000","2015-07-07",17.960076,3489600
"JKH.N0000","2015-07-08",17.471163,2640040
"JKH.N0000","2015-07-09",17.860298,352730
"JKH.N0000","2015-07-10",18.299322,3857930
"JKH.N0000","2015-07-13",18.259411,744920
"JKH.N0000","2015-07-14",18.289344,4427710
"JKH.N0000","2015-07-15",18.359189,2221520
"JKH.N0000","2015-07-16",18.259411,2953170
"JKH.N0000","2015-07-17",18.259411,3169350
"JKH.N0000","2015-07-20",18.419056,742470
"JKH.N0000","2015-07-21",18.548767,747820
"JKH.N0000","2015-07-22",18.927925,5815910
"JKH.N0000","2015-07-23",19.047658,4130540
"JKH.N0000","2015-07-24",19.257193,6076940
"JKH.N0000","2015-07-27",19.40686,6991660
"JKH.N0000","2015-07-28",19.456749,13157660
"JKH.N0000","2015-07-29",19.706195,5515620
"JKH.N0000","2015-07-30",19.686239,4619670
"JKH.N0000","2015-08-03",19.356971,2009280
"JKH.N0000","2015-08-04",19.157414,1203870
"JKH.N0000","2015-08-05",19.157414,2314500
"JKH.N0000","2015-08-06",19.17737,479400
"JKH.N0000","2015-08-07",19.157414,464890
"JKH.N0000","2015-08-10",19.047658,411600
"JKH.N0000","2015-08-11",19.456749,1701480
"JKH.N0000","2015-08-12",19.257193,551260
"JKH.N0000","2015-08-13",19.157414,1733930
"JKH.N0000","2015-08-14",19.137459,946700
"JKH.N0000","2015-08-18",18.957858,1642080
"JKH.N0000","2015-08-19",19.057636,2395320
"JKH.N0000","2015-08-20",19.047658,523730
"JKH.N0000","2015-08-21",18.957858,776990
"JKH.N0000","2015-08-24",18.3093,5608500
"JKH.N0000","2015-08-25",17.950098,11453440
"JKH.N0000","2015-08-26",17.76052,67535120
"JKH.N0000","2015-08-27",17.890231,3609090
"JKH.N0000","2015-08-28",18.329255,3208540
"JKH.N0000","2015-08-31",17.960076,1787400
"JKH.N0000","2015-09-01",17.960076,472550
"JKH.N0000","2015-09-02",17.610852,5385400
"JKH.N0000","2015-09-03",17.660741,3254580
"JKH.N0000","2015-09-04",17.660741,1089310
"JKH.N0000","2015-09-07",17.730586,2924170
"JKH.N0000","2015-09-08",17.421274,5555110
"JKH.N0000","2015-09-09",17.471163,849670
"JKH.N0000","2015-09-10",17.461185,1783430
"JKH.N0000","2015-09-11",17.461185,711330
"JKH.N0000","2015-09-14",17.361407,4693570
"JKH.N0000","2015-09-15",17.431252,1998410
"JKH.N0000","2015-09-16",17.461185,658800
"JKH.N0000","2015-09-17",17.261629,589640
"JKH.N0000","2015-09-18",17.21174,10446740
"JKH.N0000","2015-09-21",17.261629,2921780
"JKH.N0000","2015-09-22",17.560963,6575780
"JKH.N0000","2015-09-23",17.361407,3101240
"JKH.N0000","2015-09-25",17.461185,5429240
"JKH.N0000","2015-09-28",17.261629,6768690
"JKH.N0000","2015-09-29",17.21174,4385180
"JKH.N0000","2015-09-30",16.932361,8163710
"JKH.N0000","2015-10-01",16.962294,5124500
"JKH.N0000","2015-10-02",16.962294,1216060
"JKH.N0000","2015-10-05",16.762738,1648710
"JKH.N0000","2015-10-06",16.952316,783140
"JKH.N0000","2015-10-07",17.07205,4290130
"JKH.N0000","2015-10-08",17.241673,1666030
"JKH.N0000","2015-10-09",16.962294,1839990
"JKH.N0000","2015-10-12",16.962294,1025760
"JKH.N0000","2015-10-13",16.972272,3479100
"JKH.N0000","2015-10-14",16.962294,430170
"JKH.N0000","2015-10-15",17.012183,1659600
"JKH.N0000","2015-10-16",16.962294,2582320
"JKH.N0000","2015-10-19",17.012183,885300
"JKH.N0000","2015-10-20",17.111961,8075140
"JKH.N0000","2015-10-21",17.16185,2686410
"JKH.N0000","2015-10-22",17.461185,1410630
"JKH.N0000","2015-10-23",17.660741,3734670
"JKH.N0000","2015-10-26",17.670719,262970
"JKH.N0000","2015-10-28",17.970054,2316370
"JKH.N0000","2015-10-29",17.960076,3525930
"JKH.N0000","2015-10-30",17.541008,626840
"JKH.N0000","2015-11-02",17.560963,662840
"JKH.N0000","2015-11-03",17.710631,2772860
"JKH.N0000","2015-11-04",17.860298,2369940
"JKH.N0000","2015-11-05",18.119721,3227620
"JKH.N0000","2015-11-06",18.598656,20466290
"JKH.N0000","2015-11-09",18.359189,7398580
"JKH.N0000","2015-11-11",18.359189,9275780
"JKH.N0000","2015-11-12",18.369167,5408180
"JKH.N0000","2015-11-13",18.359189,7269830
"JKH.N0000","2015-11-16",18.259411,1568760
